image_path,room_type,style,encoded_label
../data/raw/bathroom/minimalist/bathroom_minimalist_125.jpg,bathroom,minimalist,2
../data/raw/living_room/modern/living_room_modern_126.jpg,living_room,modern,18
../data/raw/bedroom/boho/bedroom_boho_93.jpg,bedroom,boho,5
../data/raw/bathroom/boho/bathroom_boho_115.jpg,bathroom,boho,0
../data/raw/kitchen/modern/kitchen_modern_36.jpg,kitchen,modern,13
../data/raw/kitchen/minimalist/kitchen_minimalist_149.jpg,kitchen,minimalist,12
../data/raw/bathroom/scandinavian/bathroom_scandinavian_77.jpg,bathroom,scandinavian,4
../data/raw/kitchen/modern/kitchen_modern_349.jpg,kitchen,modern,13
../data/raw/living_room/boho/living_room_boho_85.jpg,living_room,boho,15
../data/raw/kitchen/boho/kitchen_boho_304.jpg,kitchen,boho,10
../data/raw/kitchen/industrial/kitchen_industrial_239.jpg,kitchen,industrial,11
../data/raw/living_room/modern/living_room_modern_19.jpg,living_room,modern,18
../data/raw/kitchen/modern/kitchen_modern_124.jpg,kitchen,modern,13
../data/raw/bedroom/minimalist/bedroom_minimalist_1.jpg,bedroom,minimalist,7
../data/raw/bathroom/scandinavian/bathroom_scandinavian_10.jpg,bathroom,scandinavian,4
../data/raw/bathroom/industrial/bathroom_industrial_44.jpg,bathroom,industrial,1
../data/raw/kitchen/industrial/kitchen_industrial_64.jpg,kitchen,industrial,11
../data/raw/kitchen/boho/kitchen_boho_63.jpg,kitchen,boho,10
../data/raw/kitchen/boho/kitchen_boho_355.jpg,kitchen,boho,10
../data/raw/kitchen/scandinavian/kitchen_scandinavian_114.jpg,kitchen,scandinavian,14
../data/raw/kitchen/industrial/kitchen_industrial_299.jpg,kitchen,industrial,11
../data/raw/kitchen/modern/kitchen_modern_85.jpg,kitchen,modern,13
../data/raw/living_room/minimalist/living_room_minimalist_12.jpg,living_room,minimalist,17
../data/raw/bedroom/minimalist/bedroom_minimalist_50.jpg,bedroom,minimalist,7
../data/raw/living_room/industrial/living_room_industrial_136.jpg,living_room,industrial,16
../data/raw/bedroom/industrial/bedroom_industrial_53.jpg,bedroom,industrial,6
../data/raw/kitchen/modern/kitchen_modern_83.jpg,kitchen,modern,13
../data/raw/bedroom/boho/bedroom_boho_78.jpg,bedroom,boho,5
../data/raw/kitchen/boho/kitchen_boho_205.jpg,kitchen,boho,10
../data/raw/kitchen/minimalist/kitchen_minimalist_166.jpg,kitchen,minimalist,12
../data/raw/living_room/industrial/living_room_industrial_43.jpg,living_room,industrial,16
../data/raw/bedroom/modern/bedroom_modern_35.jpg,bedroom,modern,8
../data/raw/living_room/modern/living_room_modern_33.jpg,living_room,modern,18
../data/raw/bedroom/industrial/bedroom_industrial_52.jpg,bedroom,industrial,6
../data/raw/living_room/modern/living_room_modern_72.jpg,living_room,modern,18
../data/raw/bedroom/boho/bedroom_boho_43.jpg,bedroom,boho,5
../data/raw/bathroom/modern/bathroom_modern_95.jpg,bathroom,modern,3
../data/raw/bedroom/scandinavian/bedroom_scandinavian_3.jpg,bedroom,scandinavian,9
../data/raw/kitchen/boho/kitchen_boho_1.jpg,kitchen,boho,10
../data/raw/living_room/modern/living_room_modern_131.jpg,living_room,modern,18
../data/raw/kitchen/minimalist/kitchen_minimalist_43.jpg,kitchen,minimalist,12
../data/raw/bedroom/modern/bedroom_modern_54.jpg,bedroom,modern,8
../data/raw/bathroom/boho/bathroom_boho_78.jpg,bathroom,boho,0
../data/raw/kitchen/modern/kitchen_modern_368.jpg,kitchen,modern,13
../data/raw/bathroom/modern/bathroom_modern_22.jpg,bathroom,modern,3
../data/raw/living_room/industrial/living_room_industrial_37.jpg,living_room,industrial,16
../data/raw/bedroom/boho/bedroom_boho_94.jpg,bedroom,boho,5
../data/raw/bathroom/boho/bathroom_boho_121.jpg,bathroom,boho,0
../data/raw/bedroom/boho/bedroom_boho_40.jpg,bedroom,boho,5
../data/raw/bedroom/scandinavian/bedroom_scandinavian_86.jpg,bedroom,scandinavian,9
../data/raw/kitchen/modern/kitchen_modern_165.jpg,kitchen,modern,13
../data/raw/kitchen/boho/kitchen_boho_451.jpg,kitchen,boho,10
../data/raw/bedroom/modern/bedroom_modern_108.jpg,bedroom,modern,8
../data/raw/living_room/minimalist/living_room_minimalist_67.jpg,living_room,minimalist,17
../data/raw/bathroom/industrial/bathroom_industrial_67.jpg,bathroom,industrial,1
../data/raw/bedroom/modern/bedroom_modern_76.jpg,bedroom,modern,8
../data/raw/living_room/minimalist/living_room_minimalist_199.jpg,living_room,minimalist,17
../data/raw/kitchen/modern/kitchen_modern_56.jpg,kitchen,modern,13
../data/raw/kitchen/industrial/kitchen_industrial_23.jpg,kitchen,industrial,11
../data/raw/living_room/boho/living_room_boho_166.jpg,living_room,boho,15
../data/raw/living_room/modern/living_room_modern_266.jpg,living_room,modern,18
../data/raw/living_room/industrial/living_room_industrial_64.jpg,living_room,industrial,16
../data/raw/living_room/modern/living_room_modern_268.jpg,living_room,modern,18
../data/raw/bedroom/minimalist/bedroom_minimalist_172.jpg,bedroom,minimalist,7
../data/raw/living_room/scandinavian/living_room_scandinavian_59.jpg,living_room,scandinavian,19
../data/raw/living_room/industrial/living_room_industrial_66.jpg,living_room,industrial,16
../data/raw/living_room/industrial/living_room_industrial_164.jpg,living_room,industrial,16
../data/raw/bedroom/modern/bedroom_modern_178.jpg,bedroom,modern,8
../data/raw/living_room/boho/living_room_boho_146.jpg,living_room,boho,15
../data/raw/bathroom/minimalist/bathroom_minimalist_66.jpg,bathroom,minimalist,2
../data/raw/living_room/scandinavian/living_room_scandinavian_122.jpg,living_room,scandinavian,19
../data/raw/kitchen/industrial/kitchen_industrial_13.jpg,kitchen,industrial,11
../data/raw/bathroom/industrial/bathroom_industrial_23.jpg,bathroom,industrial,1
../data/raw/bathroom/minimalist/bathroom_minimalist_135.jpg,bathroom,minimalist,2
../data/raw/kitchen/industrial/kitchen_industrial_138.jpg,kitchen,industrial,11
../data/raw/bedroom/industrial/bedroom_industrial_125.jpg,bedroom,industrial,6
../data/raw/bathroom/boho/bathroom_boho_113.jpg,bathroom,boho,0
../data/raw/bathroom/industrial/bathroom_industrial_59.jpg,bathroom,industrial,1
../data/raw/bathroom/boho/bathroom_boho_55.jpg,bathroom,boho,0
../data/raw/kitchen/boho/kitchen_boho_84.jpg,kitchen,boho,10
../data/raw/bedroom/scandinavian/bedroom_scandinavian_67.jpg,bedroom,scandinavian,9
../data/raw/kitchen/boho/kitchen_boho_36.jpg,kitchen,boho,10
../data/raw/kitchen/boho/kitchen_boho_182.jpg,kitchen,boho,10
../data/raw/bathroom/scandinavian/bathroom_scandinavian_9.jpg,bathroom,scandinavian,4
../data/raw/living_room/minimalist/living_room_minimalist_109.jpg,living_room,minimalist,17
../data/raw/living_room/modern/living_room_modern_7.jpg,living_room,modern,18
../data/raw/bathroom/scandinavian/bathroom_scandinavian_42.jpg,bathroom,scandinavian,4
../data/raw/living_room/scandinavian/living_room_scandinavian_146.jpg,living_room,scandinavian,19
../data/raw/kitchen/boho/kitchen_boho_223.jpg,kitchen,boho,10
../data/raw/living_room/scandinavian/living_room_scandinavian_130.jpg,living_room,scandinavian,19
../data/raw/bedroom/boho/bedroom_boho_24.jpg,bedroom,boho,5
../data/raw/kitchen/modern/kitchen_modern_142.jpg,kitchen,modern,13
../data/raw/living_room/boho/living_room_boho_62.jpg,living_room,boho,15
../data/raw/bedroom/scandinavian/bedroom_scandinavian_97.jpg,bedroom,scandinavian,9
../data/raw/kitchen/minimalist/kitchen_minimalist_152.jpg,kitchen,minimalist,12
../data/raw/living_room/industrial/living_room_industrial_170.jpg,living_room,industrial,16
../data/raw/bathroom/industrial/bathroom_industrial_3.jpg,bathroom,industrial,1
../data/raw/kitchen/boho/kitchen_boho_144.jpg,kitchen,boho,10
../data/raw/kitchen/modern/kitchen_modern_4.jpg,kitchen,modern,13
../data/raw/kitchen/scandinavian/kitchen_scandinavian_123.jpg,kitchen,scandinavian,14
../data/raw/bathroom/minimalist/bathroom_minimalist_26.jpg,bathroom,minimalist,2
../data/raw/kitchen/boho/kitchen_boho_240.jpg,kitchen,boho,10
../data/raw/living_room/scandinavian/living_room_scandinavian_58.jpg,living_room,scandinavian,19
../data/raw/living_room/scandinavian/living_room_scandinavian_154.jpg,living_room,scandinavian,19
../data/raw/living_room/minimalist/living_room_minimalist_160.jpg,living_room,minimalist,17
../data/raw/bathroom/industrial/bathroom_industrial_97.jpg,bathroom,industrial,1
../data/raw/living_room/industrial/living_room_industrial_81.jpg,living_room,industrial,16
../data/raw/living_room/minimalist/living_room_minimalist_38.jpg,living_room,minimalist,17
../data/raw/bathroom/scandinavian/bathroom_scandinavian_4.jpg,bathroom,scandinavian,4
../data/raw/kitchen/industrial/kitchen_industrial_231.jpg,kitchen,industrial,11
../data/raw/kitchen/boho/kitchen_boho_434.jpg,kitchen,boho,10
../data/raw/living_room/boho/living_room_boho_136.jpg,living_room,boho,15
../data/raw/kitchen/scandinavian/kitchen_scandinavian_148.jpg,kitchen,scandinavian,14
../data/raw/living_room/modern/living_room_modern_162.jpg,living_room,modern,18
../data/raw/kitchen/industrial/kitchen_industrial_275.jpg,kitchen,industrial,11
../data/raw/kitchen/boho/kitchen_boho_305.jpg,kitchen,boho,10
../data/raw/bedroom/minimalist/bedroom_minimalist_109.jpg,bedroom,minimalist,7
../data/raw/living_room/modern/living_room_modern_6.jpg,living_room,modern,18
../data/raw/kitchen/minimalist/kitchen_minimalist_120.jpg,kitchen,minimalist,12
../data/raw/living_room/industrial/living_room_industrial_200.jpg,living_room,industrial,16
../data/raw/living_room/scandinavian/living_room_scandinavian_82.jpg,living_room,scandinavian,19
../data/raw/bathroom/minimalist/bathroom_minimalist_120.jpg,bathroom,minimalist,2
../data/raw/bathroom/industrial/bathroom_industrial_54.jpg,bathroom,industrial,1
../data/raw/kitchen/scandinavian/kitchen_scandinavian_17.jpg,kitchen,scandinavian,14
../data/raw/living_room/minimalist/living_room_minimalist_143.jpg,living_room,minimalist,17
../data/raw/living_room/modern/living_room_modern_235.jpg,living_room,modern,18
../data/raw/living_room/minimalist/living_room_minimalist_197.jpg,living_room,minimalist,17
../data/raw/bedroom/modern/bedroom_modern_186.jpg,bedroom,modern,8
../data/raw/kitchen/industrial/kitchen_industrial_63.jpg,kitchen,industrial,11
../data/raw/bathroom/modern/bathroom_modern_87.jpg,bathroom,modern,3
../data/raw/kitchen/modern/kitchen_modern_82.jpg,kitchen,modern,13
../data/raw/bathroom/industrial/bathroom_industrial_139.jpg,bathroom,industrial,1
../data/raw/kitchen/boho/kitchen_boho_286.jpg,kitchen,boho,10
../data/raw/living_room/modern/living_room_modern_161.jpg,living_room,modern,18
../data/raw/kitchen/boho/kitchen_boho_251.jpg,kitchen,boho,10
../data/raw/kitchen/modern/kitchen_modern_88.jpg,kitchen,modern,13
../data/raw/kitchen/boho/kitchen_boho_383.jpg,kitchen,boho,10
../data/raw/bedroom/minimalist/bedroom_minimalist_162.jpg,bedroom,minimalist,7
../data/raw/kitchen/industrial/kitchen_industrial_0.jpg,kitchen,industrial,11
../data/raw/bedroom/scandinavian/bedroom_scandinavian_134.jpg,bedroom,scandinavian,9
../data/raw/bathroom/industrial/bathroom_industrial_66.jpg,bathroom,industrial,1
../data/raw/kitchen/boho/kitchen_boho_174.jpg,kitchen,boho,10
../data/raw/kitchen/boho/kitchen_boho_225.jpg,kitchen,boho,10
../data/raw/bedroom/modern/bedroom_modern_84.jpg,bedroom,modern,8
../data/raw/kitchen/modern/kitchen_modern_303.jpg,kitchen,modern,13
../data/raw/living_room/industrial/living_room_industrial_95.jpg,living_room,industrial,16
../data/raw/bedroom/industrial/bedroom_industrial_5.jpg,bedroom,industrial,6
../data/raw/bedroom/modern/bedroom_modern_127.jpg,bedroom,modern,8
../data/raw/living_room/modern/living_room_modern_270.jpg,living_room,modern,18
../data/raw/living_room/industrial/living_room_industrial_192.jpg,living_room,industrial,16
../data/raw/kitchen/industrial/kitchen_industrial_280.jpg,kitchen,industrial,11
../data/raw/kitchen/modern/kitchen_modern_164.jpg,kitchen,modern,13
../data/raw/bathroom/industrial/bathroom_industrial_31.jpg,bathroom,industrial,1
../data/raw/kitchen/modern/kitchen_modern_76.jpg,kitchen,modern,13
../data/raw/bedroom/industrial/bedroom_industrial_71.jpg,bedroom,industrial,6
../data/raw/kitchen/scandinavian/kitchen_scandinavian_30.jpg,kitchen,scandinavian,14
../data/raw/bedroom/industrial/bedroom_industrial_84.jpg,bedroom,industrial,6
../data/raw/kitchen/industrial/kitchen_industrial_271.jpg,kitchen,industrial,11
../data/raw/bathroom/minimalist/bathroom_minimalist_39.jpg,bathroom,minimalist,2
../data/raw/bathroom/industrial/bathroom_industrial_115.jpg,bathroom,industrial,1
../data/raw/kitchen/boho/kitchen_boho_161.jpg,kitchen,boho,10
../data/raw/living_room/minimalist/living_room_minimalist_10.jpg,living_room,minimalist,17
../data/raw/bathroom/modern/bathroom_modern_62.jpg,bathroom,modern,3
../data/raw/bedroom/industrial/bedroom_industrial_83.jpg,bedroom,industrial,6
../data/raw/living_room/scandinavian/living_room_scandinavian_153.jpg,living_room,scandinavian,19
../data/raw/living_room/scandinavian/living_room_scandinavian_37.jpg,living_room,scandinavian,19
../data/raw/kitchen/modern/kitchen_modern_3.jpg,kitchen,modern,13
../data/raw/living_room/modern/living_room_modern_178.jpg,living_room,modern,18
../data/raw/kitchen/minimalist/kitchen_minimalist_137.jpg,kitchen,minimalist,12
../data/raw/bedroom/industrial/bedroom_industrial_37.jpg,bedroom,industrial,6
../data/raw/bathroom/boho/bathroom_boho_5.jpg,bathroom,boho,0
../data/raw/living_room/minimalist/living_room_minimalist_17.jpg,living_room,minimalist,17
../data/raw/bathroom/industrial/bathroom_industrial_133.jpg,bathroom,industrial,1
../data/raw/bathroom/boho/bathroom_boho_71.jpg,bathroom,boho,0
../data/raw/kitchen/minimalist/kitchen_minimalist_135.jpg,kitchen,minimalist,12
../data/raw/kitchen/modern/kitchen_modern_195.jpg,kitchen,modern,13
../data/raw/bathroom/industrial/bathroom_industrial_15.jpg,bathroom,industrial,1
../data/raw/living_room/minimalist/living_room_minimalist_158.jpg,living_room,minimalist,17
../data/raw/kitchen/modern/kitchen_modern_374.jpg,kitchen,modern,13
../data/raw/kitchen/modern/kitchen_modern_253.jpg,kitchen,modern,13
../data/raw/bathroom/modern/bathroom_modern_37.jpg,bathroom,modern,3
../data/raw/bedroom/scandinavian/bedroom_scandinavian_108.jpg,bedroom,scandinavian,9
../data/raw/bedroom/industrial/bedroom_industrial_62.jpg,bedroom,industrial,6
../data/raw/kitchen/modern/kitchen_modern_96.jpg,kitchen,modern,13
../data/raw/kitchen/boho/kitchen_boho_155.jpg,kitchen,boho,10
../data/raw/kitchen/minimalist/kitchen_minimalist_141.jpg,kitchen,minimalist,12
../data/raw/kitchen/modern/kitchen_modern_353.jpg,kitchen,modern,13
../data/raw/kitchen/minimalist/kitchen_minimalist_41.jpg,kitchen,minimalist,12
../data/raw/bedroom/boho/bedroom_boho_86.jpg,bedroom,boho,5
../data/raw/kitchen/boho/kitchen_boho_444.jpg,kitchen,boho,10
../data/raw/bathroom/modern/bathroom_modern_135.jpg,bathroom,modern,3
../data/raw/bedroom/boho/bedroom_boho_1.jpg,bedroom,boho,5
../data/raw/living_room/scandinavian/living_room_scandinavian_83.jpg,living_room,scandinavian,19
../data/raw/kitchen/scandinavian/kitchen_scandinavian_4.jpg,kitchen,scandinavian,14
../data/raw/bedroom/boho/bedroom_boho_51.jpg,bedroom,boho,5
../data/raw/kitchen/scandinavian/kitchen_scandinavian_88.jpg,kitchen,scandinavian,14
../data/raw/kitchen/modern/kitchen_modern_346.jpg,kitchen,modern,13
../data/raw/kitchen/modern/kitchen_modern_340.jpg,kitchen,modern,13
../data/raw/living_room/modern/living_room_modern_49.jpg,living_room,modern,18
../data/raw/kitchen/industrial/kitchen_industrial_97.jpg,kitchen,industrial,11
../data/raw/kitchen/modern/kitchen_modern_155.jpg,kitchen,modern,13
../data/raw/living_room/minimalist/living_room_minimalist_65.jpg,living_room,minimalist,17
../data/raw/bathroom/industrial/bathroom_industrial_98.jpg,bathroom,industrial,1
../data/raw/bedroom/modern/bedroom_modern_89.jpg,bedroom,modern,8
../data/raw/living_room/minimalist/living_room_minimalist_95.jpg,living_room,minimalist,17
../data/raw/kitchen/boho/kitchen_boho_86.jpg,kitchen,boho,10
../data/raw/living_room/boho/living_room_boho_59.jpg,living_room,boho,15
../data/raw/kitchen/modern/kitchen_modern_190.jpg,kitchen,modern,13
../data/raw/living_room/minimalist/living_room_minimalist_124.jpg,living_room,minimalist,17
../data/raw/kitchen/boho/kitchen_boho_157.jpg,kitchen,boho,10
../data/raw/bathroom/industrial/bathroom_industrial_79.jpg,bathroom,industrial,1
../data/raw/bedroom/minimalist/bedroom_minimalist_51.jpg,bedroom,minimalist,7
../data/raw/living_room/minimalist/living_room_minimalist_66.jpg,living_room,minimalist,17
../data/raw/bedroom/industrial/bedroom_industrial_89.jpg,bedroom,industrial,6
../data/raw/bathroom/scandinavian/bathroom_scandinavian_76.jpg,bathroom,scandinavian,4
../data/raw/bathroom/minimalist/bathroom_minimalist_155.jpg,bathroom,minimalist,2
../data/raw/living_room/industrial/living_room_industrial_17.jpg,living_room,industrial,16
../data/raw/bedroom/minimalist/bedroom_minimalist_48.jpg,bedroom,minimalist,7
../data/raw/living_room/minimalist/living_room_minimalist_39.jpg,living_room,minimalist,17
../data/raw/kitchen/minimalist/kitchen_minimalist_187.jpg,kitchen,minimalist,12
../data/raw/bedroom/scandinavian/bedroom_scandinavian_91.jpg,bedroom,scandinavian,9
../data/raw/living_room/modern/living_room_modern_3.jpg,living_room,modern,18
../data/raw/bathroom/boho/bathroom_boho_24.jpg,bathroom,boho,0
../data/raw/bedroom/boho/bedroom_boho_10.jpg,bedroom,boho,5
../data/raw/kitchen/industrial/kitchen_industrial_173.jpg,kitchen,industrial,11
../data/raw/bathroom/scandinavian/bathroom_scandinavian_95.jpg,bathroom,scandinavian,4
../data/raw/living_room/modern/living_room_modern_283.jpg,living_room,modern,18
../data/raw/living_room/modern/living_room_modern_85.jpg,living_room,modern,18
../data/raw/kitchen/boho/kitchen_boho_136.jpg,kitchen,boho,10
../data/raw/living_room/modern/living_room_modern_73.jpg,living_room,modern,18
../data/raw/bedroom/industrial/bedroom_industrial_135.jpg,bedroom,industrial,6
../data/raw/kitchen/boho/kitchen_boho_158.jpg,kitchen,boho,10
../data/raw/living_room/minimalist/living_room_minimalist_56.jpg,living_room,minimalist,17
../data/raw/living_room/scandinavian/living_room_scandinavian_101.jpg,living_room,scandinavian,19
../data/raw/living_room/industrial/living_room_industrial_57.jpg,living_room,industrial,16
../data/raw/living_room/industrial/living_room_industrial_63.jpg,living_room,industrial,16
../data/raw/kitchen/modern/kitchen_modern_167.jpg,kitchen,modern,13
../data/raw/kitchen/scandinavian/kitchen_scandinavian_62.jpg,kitchen,scandinavian,14
../data/raw/bedroom/boho/bedroom_boho_15.jpg,bedroom,boho,5
../data/raw/kitchen/modern/kitchen_modern_377.jpg,kitchen,modern,13
../data/raw/bedroom/scandinavian/bedroom_scandinavian_77.jpg,bedroom,scandinavian,9
../data/raw/kitchen/boho/kitchen_boho_332.jpg,kitchen,boho,10
../data/raw/kitchen/modern/kitchen_modern_217.jpg,kitchen,modern,13
../data/raw/bathroom/boho/bathroom_boho_23.jpg,bathroom,boho,0
../data/raw/kitchen/modern/kitchen_modern_203.jpg,kitchen,modern,13
../data/raw/bathroom/modern/bathroom_modern_78.jpg,bathroom,modern,3
../data/raw/kitchen/scandinavian/kitchen_scandinavian_145.jpg,kitchen,scandinavian,14
../data/raw/kitchen/industrial/kitchen_industrial_18.jpg,kitchen,industrial,11
../data/raw/kitchen/boho/kitchen_boho_0.jpg,kitchen,boho,10
../data/raw/bedroom/minimalist/bedroom_minimalist_13.jpg,bedroom,minimalist,7
../data/raw/living_room/industrial/living_room_industrial_154.jpg,living_room,industrial,16
../data/raw/bathroom/boho/bathroom_boho_52.jpg,bathroom,boho,0
../data/raw/kitchen/industrial/kitchen_industrial_134.jpg,kitchen,industrial,11
../data/raw/kitchen/boho/kitchen_boho_331.jpg,kitchen,boho,10
../data/raw/bedroom/scandinavian/bedroom_scandinavian_114.jpg,bedroom,scandinavian,9
../data/raw/kitchen/modern/kitchen_modern_213.jpg,kitchen,modern,13
../data/raw/kitchen/boho/kitchen_boho_388.jpg,kitchen,boho,10
../data/raw/kitchen/scandinavian/kitchen_scandinavian_67.jpg,kitchen,scandinavian,14
../data/raw/kitchen/minimalist/kitchen_minimalist_162.jpg,kitchen,minimalist,12
../data/raw/bedroom/boho/bedroom_boho_82.jpg,bedroom,boho,5
../data/raw/kitchen/modern/kitchen_modern_313.jpg,kitchen,modern,13
../data/raw/kitchen/boho/kitchen_boho_266.jpg,kitchen,boho,10
../data/raw/bathroom/industrial/bathroom_industrial_74.jpg,bathroom,industrial,1
../data/raw/living_room/modern/living_room_modern_209.jpg,living_room,modern,18
../data/raw/kitchen/boho/kitchen_boho_184.jpg,kitchen,boho,10
../data/raw/bathroom/boho/bathroom_boho_48.jpg,bathroom,boho,0
../data/raw/kitchen/industrial/kitchen_industrial_285.jpg,kitchen,industrial,11
../data/raw/kitchen/boho/kitchen_boho_288.jpg,kitchen,boho,10
../data/raw/kitchen/boho/kitchen_boho_365.jpg,kitchen,boho,10
../data/raw/kitchen/boho/kitchen_boho_166.jpg,kitchen,boho,10
../data/raw/bedroom/industrial/bedroom_industrial_128.jpg,bedroom,industrial,6
../data/raw/living_room/modern/living_room_modern_256.jpg,living_room,modern,18
../data/raw/living_room/industrial/living_room_industrial_113.jpg,living_room,industrial,16
../data/raw/bedroom/minimalist/bedroom_minimalist_46.jpg,bedroom,minimalist,7
../data/raw/bedroom/modern/bedroom_modern_91.jpg,bedroom,modern,8
../data/raw/bedroom/scandinavian/bedroom_scandinavian_133.jpg,bedroom,scandinavian,9
../data/raw/bathroom/modern/bathroom_modern_126.jpg,bathroom,modern,3
../data/raw/bathroom/scandinavian/bathroom_scandinavian_35.jpg,bathroom,scandinavian,4
../data/raw/kitchen/modern/kitchen_modern_179.jpg,kitchen,modern,13
../data/raw/kitchen/industrial/kitchen_industrial_152.jpg,kitchen,industrial,11
../data/raw/bathroom/scandinavian/bathroom_scandinavian_84.jpg,bathroom,scandinavian,4
../data/raw/kitchen/minimalist/kitchen_minimalist_131.jpg,kitchen,minimalist,12
../data/raw/bedroom/minimalist/bedroom_minimalist_130.jpg,bedroom,minimalist,7
../data/raw/living_room/boho/living_room_boho_70.jpg,living_room,boho,15
../data/raw/kitchen/industrial/kitchen_industrial_28.jpg,kitchen,industrial,11
../data/raw/living_room/boho/living_room_boho_27.jpg,living_room,boho,15
../data/raw/bedroom/boho/bedroom_boho_17.jpg,bedroom,boho,5
../data/raw/living_room/modern/living_room_modern_144.jpg,living_room,modern,18
../data/raw/kitchen/industrial/kitchen_industrial_184.jpg,kitchen,industrial,11
../data/raw/bathroom/minimalist/bathroom_minimalist_106.jpg,bathroom,minimalist,2
../data/raw/living_room/modern/living_room_modern_2.jpg,living_room,modern,18
../data/raw/kitchen/boho/kitchen_boho_146.jpg,kitchen,boho,10
../data/raw/kitchen/industrial/kitchen_industrial_2.jpg,kitchen,industrial,11
../data/raw/kitchen/scandinavian/kitchen_scandinavian_78.jpg,kitchen,scandinavian,14
../data/raw/bedroom/boho/bedroom_boho_77.jpg,bedroom,boho,5
../data/raw/bedroom/industrial/bedroom_industrial_197.jpg,bedroom,industrial,6
../data/raw/living_room/modern/living_room_modern_179.jpg,living_room,modern,18
../data/raw/kitchen/boho/kitchen_boho_296.jpg,kitchen,boho,10
../data/raw/bedroom/industrial/bedroom_industrial_173.jpg,bedroom,industrial,6
../data/raw/bedroom/minimalist/bedroom_minimalist_120.jpg,bedroom,minimalist,7
../data/raw/bathroom/minimalist/bathroom_minimalist_77.jpg,bathroom,minimalist,2
